3019|287 MI PRIMER PLAN FLAT 7990|12|13|12|105|-2|40|11|16|1009|1|10|1|0|0|-1|1|1|1|2|2|0|-2|-2|30|25|2|-1|1|17|0||||||||||||
1426|286 CC FLAT 12990|12|13|12|105|-2|40|11|16|213|1|10|1|0|0|-1|1|1|1|2|2|0|-2|-2|30|24|2|-1|1|-1|0||||||||||||
2529|Plan Canje 400 CC|12|13|12|105|400|20|11|16|764|0|10|1|0|0|-1|1|1|1|2|2|0|-2|-2|30|24|2|-1|1|17|||||||||||||
1053|AI1 Asignacion Interna 1|12|11|11|99|1000|20|10|11|26|0|40|1|0|0|-1|1|1|1|2|2|0|-2|-2|30|24|2|-1|1|-1|||||||||||||
2245|131 CTA CONTROLADA POP 18150|12|13|12|105|-2|10|11|16|622|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2247|132 CTA CONTROLADA POP 22000|12|13|12|105|-2|10|11|16|623|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2249|133 CTA CONTROLADA POP 27500|12|13|12|105|-2|10|11|16|624|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2253|135 PLUS 10000 CTA CONTROLADA|12|13|12|105|-2|20|11|16|626|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|25|2|50|1|17|0||||||||||||
2255|136 PLUS 15000 CTA CONTROLADA|12|13|12|105|-2|30|11|16|627|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|24|2|50|1|17|0||||||||||||
2259|138 TARIFA UNICA 40 + 80 SMS|12|11|12|101|40|20|11|11|629|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2261|139 TARIFA UNICA 70 + 100 SMS|12|11|12|78|70|30|11|12|630|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2263|140 TARIFA UNICA 100 + 100 SMS|12|11|12|78|100|10|11|12|631|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2265|608 SGO GRUPAL PYME|11|11|12|72|750|10|11|17|632|1|30|1|0|0|0|1|1|1|1|1|0|-2|-2|30|24|2|50|1|17|||||||||||||
2271|611 SGO GRUPAL PYME|11|11|12|72|1500|10|11|17|635|1|30|1|0|0|0|1|1|1|1|1|0|-2|-2|30|24|2|50|1|17|||||||||||||
2273|612 SGO GRUPAL PYME|11|11|12|72|1750|10|11|17|636|1|30|1|0|0|0|1|1|1|1|1|0|-2|-2|30|24|2|50|1|17|||||||||||||
2277|Z_NoUso_138 T UNICA DOBLE 40 +|12|11|12|101|80|NA|11|11|638|1|40|1|0|0|0|1|1|-1|-1|-1|0|-2|-2|30|-1|-2|-1|-2|-1|||||||||||||
2279|Z_NoUso_139 T UNICA DOBLE 70 +|12|11|12|78|140|NA|11|12|639|1|40|1|0|0|0|1|1|-1|-1|-1|0|-2|-2|30|-1|-2|-1|-2|-1|||||||||||||
2281|Z_NoUso_140 T UNICA DOBLE 100|12|11|12|78|200|NA|11|12|640|1|40|1|0|0|0|1|1|-1|-1|-1|0|-2|-2|30|-1|-2|-1|-2|-1|||||||||||||
2283|632 SGO|11|11|12|72|-2|20|11|17|641|1|20|1|0|0|0|1|1|1|1|1|0|-2|-2|30|-1|2|50|1|-1|||||||||||||
2285|578 SGO|11|11|12|72|-2|30|11|17|642|0|30|1|0|0|0|1|1|2|1|1|0|-2|-2|30|24|2|50|1|17|||||||||||||
2287|828 SGO|11|11|12|72|-2|30|11|17|643|0|30|1|0|0|0|1|1|2|1|1|0|-2|-2|30|-1|2|50|1|17|||||||||||||
2289|848 SGO|11|11|12|72|-2|NA|11|17|644|0|30|1|0|0|0|1|1|-1|-1|-1|0|-2|-2|30|24|2|50|1|-1|||||||||||||
2291|849 SGO|11|11|12|72|-2|30|11|17|645|0|30|1|0|0|0|1|1|1|1|1|0|-2|-2|30|24|2|50|1|17|||||||||||||
2295|579 SGO|11|11|12|71|-2|30|12|17|647|0|30|1|0|0|0|1|1|2|1|1|0|-2|-2|30|-1|2|50|1|-1|||||||||||||
2301|636 MI EMPRESA|11|11|12|72|-2|20|11|17|650|1|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2303|637 MI EMPRESA|11|11|12|72|-2|20|11|17|651|1|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2305|638 MI EMPRESA|11|11|12|72|-2|20|11|17|652|1|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2309|142 RED FIJA MOVILES 15000|12|11|12|74|-2|30|12|10|654|1|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2311|143 RED FIJA MOVILES 18500|12|11|12|74|-2|10|12|10|655|1|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2313|144 RED FIJA MOVILES 23500|12|11|12|74|-2|10|12|10|656|1|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
1277|15 PCS 800 P|12|11|11|85|1600|10|10|15|138|1|-1|1|0|0|-1|1|1|1|-2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2323|140 TU DOBLE 100+100SMS + 15MB|12|11|12|78|200|NA|11|12|661|1|40|1|0|0|0|1|1|-1|-1|-1|0|-2|-2|30|-1|-2|-1|-2|-1|||||||||||||
2325|Z_NoUso_145 TU DOBLE 200+ 30SM|12|11|12|81|400|NA|11|13|662|1|40|1|0|0|0|1|1|-1|-1|-1|0|-2|-2|30|-1|-2|-1|-2|-1|||||||||||||
2327|145 TARIFA UNICA 200 + 30 SMS|12|11|12|81|200|10|11|13|663|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|23|2|-1|1|17|0||||||||||||
2333|147 Full Familia 1500 Gold|12|11|12|87|-2|20|11|15|666|1|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|24|2|-1|1|17|0||||||||||||
2337|149 PLAN FAMILIA 2500|12|11|12|87|-2|20|11|15|668|1|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|24|2|-1|1|17|0||||||||||||
2345|640 BlackBerry Corporativo|11|11|12|72|0|74|11|17|672|1|40|2|0|0|0|1|1|-2|-2|-2|0|1|-2|30|-1|-2|-1|-2|14|||||||||||||
2361|643 TELEMETRIA 1|11|11|12|72|-2|71|11|-2|680|1|40|2|0|0|0|1|2|-2|-2|-2|0|-2|-2|30|-1|-2|25|-2|-1|||||||||||||
2363|644 TELEMETRIA 2|11|11|12|72|-2|NA|11|-2|681|1|40|2|0|0|0|1|1|-1|-1|-1|0|-2|-2|30|-1|-2|-1|-2|-1|||||||||||||
2365|829 SGO|11|11|12|72|-2|30|11|17|682|0|30|1|0|0|0|1|1|1|1|1|0|-2|-2|30|24|2|50|1|17|||||||||||||
2367|PLAN DEMO 2|11|11|11|71|400|20|12|-2|683|0|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|25|2|-1|1|5|||||||||||||
