U07662|UHK766
U07578|UHM247
U07570|NI
U07482|UHK576
U03466|UHH225
U03460|UAM475
U03450|UAM475
U07356|UHH735
U07328|UHP190
U07179|UHK666
U07170|UEV188
U07151|UHH715
U07102|UGA710
U07099|NI
U07066|UDD706
U06950|UEV081
U06913|XZM513
U03441|UGA344
U06870|UEV077
U06784|UGA678
U06782|UGA678
U06739|UHC090
U06711|UGE903
U06650|UAM478
U06531|UGE894
U06513|UDO570
U10478|UHF334
U10451|UGC983
U10212|UTA021
U10155|UDL969
U10139|UZM005
U04276|UGE427
U04245|UGA424
U04244|UGA424
U04107|UHK423
U04099|UHK633
U04031|UHP468
U03986|UHP140
U03914|UHJ268
U03778|UDF233
U03688|UHN078
U03676|UDD367
U03627|UDL546
U06425|UGE893
U06279|UHH053
U06215|UGE813
U05913|UGE652
U05864|UGA586
U05854|UGE634
U05848|UHP418
U05770|UEV127
U05640|UEV126
U05552|UGE342
U05527|UHK210
U05335|UGE156
U05334|UGE156
U05287|UHC791
U02562|UGA256
U05244|UDL524
U05184|UGE130
U05181|UGE130
U05164|UGD095
U05136|UGD056
U05134|UGD056
U05104|UZA110
U05102|UZA110
U04889|UNE535
U04878|UNF279
U02546|UGA254
U04756|UGA475
U04743|URV455
U04677|UNG565
U04668|UHK666
U04648|UHK958
U04637|UHH928
U04586|UTS458
U04419|UHH490
U02454|UDM660
U02395|UDM015
U02266|UGA226
U02237|UGD142
U02073|UGA207
U02048|UTN156
P43528|MRS352
U01915|UGA191
U01803|UDA085
U01715|UGA171
U01706|UDA170
U01661|UGA166
U01645|UGA164
P43297|XAN206
U01579|UDM544
U01415|UDI504
U01327|UDL823
U01249|UDI057
U01234|UDI326
U01233|UDI326
U01206|UNE120
U01196|UGA119
P44137|MVA488
U01176|UDK117
U01141|UDI021
U01020|UAM464
U00893|UDE187
U00857|UGE311
U00433|UDD097
U00411|UGA041
U00384|UDD042
P44977|XZV204
U00303|UGD030
U00165|UGA016
U00151|UGA015
U00088|UGA024
U00083|UGE901
P44929|XRA098
P44713|MBI493
P44705|MRV470
P64773|MLA447
P64693|XLA131
P64641|XAR420
P63607|MZU165
P63309|MZB060
P63308|MZB060
P44578|MAT238
U03116|UHK561
U02918|UDL878
U02875|UHF287
P49985|MRS998
P49427|MAN944
P48577|MZE575
P48325|MRS832
P48277|XZT159
P48259|XAS218
P48127|MFS812
P48061|MFS806
P17523|MFN752
P62977|MRS337
P61848|MSA684
P61650|MZL039
P61405|XPM140
P60962|MTL096
P59860|MZL128
P59550|MZL128
P59207|XZM153
P59116|XAS273
P59115|XAS273
P58913|XRM753
P58067|MRM806
P57609|MRM760
P56919|MVR691
P55999|MZV698
P55538|MSA539
P55340|MZM325
P54731|MCI013
P54667|MAT186
P54354|MRM435
P54205|XCC364
P52938|MZT002
P40328|XZB646
P40299|MRS029
P52053|MRS075
P51803|MRS577
P51162|MRA116
P51058|XZV134
P40039|XZE622
P38799|XZM820
P38760|MAM817
P38412|MBI684
P37177|XBI717
P35577|MZM535
P35238|MZU051
P34841|XZM590
P32918|MTA318
P32331|MLA233
P32008|MZL414
P31519|MAS032
P31459|MRV013
P31229|MZV022
P30807|XZE090
P30419|MAR983
C36533|CMA653
P29962|MTE278
P29757|MZT192
P29359|MZP007
P29209|MSA920
P27478|MCC317
C36059|CRS384
P27087|MSA708
P26880|MAM858
P26758|MSA675
P26688|MRM934
P26519|MSA651
P26499|MAS108
P26452|MBI624
P25829|MSA582
P25007|MZO504
P23837|MMA419
P23085|MSA308
P22708|MSA270
P22518|MZB539
P22227|MZB526
P21814|XZM685
P21705|MSA170
P19089|MZB402
P18559|XMA061
P18495|MAM116
P18253|MZM336
P18011|MAN892
P42431|MZE206
P40907|MAS803
B25955|BRM465
B19578|BZS029
B17075|BFN707
B15398|BZS017
B12502|BTA250
42871|RS287
41691|RS169
41553|RC155
41361|RS136
40251|RS025
12955|AT295
12905|TA290
12874|ZC109
12534|TA253
12366|TA236
12364|TA236
12355|AT235
11806|AN180
11466|TA146
11105|TA110
11025|AN102
11004|AN100
10916|AN091
B11255|BAT125
B10848|BZM020
B09202|BZM122
B06228|BMA653
B05712|BRM619
B04578|BBI740
B03732|BSA373
B01522|BSA152
B01398|BVA878
40021|RS002
39895|MA989
39706|LA970
39655|BI965
39584|AR958
39005|LA900
38216|LA821
10855|TA085
10844|TA084
10591|ZZ091
10486|AN048
10364|AN036
8273|ZL265
7540|ZZ656
7392|GS739
B00722|BSA072
B00528|BRM608
A59061|ARM906
A56687|AZM864
A56521|ARM652
A55414|AVR541
37935|MA793
37906|BI790
37304|MA730
36635|LA663
36616|AR661
36565|MA656
3942|ZU210
1981|ZM573
1943|ZM338
1481|ZM020
1183|ZL008
831|ZL064
742|ZE020
702|ZE010
332|ZB033
A51584|ARM158
A51581|ARM158
A49434|ARS943
A45944|ARS594
A43624|ARS362
A39821|AMA982
A38271|ABI827
36095|MA609
36045|AI604
35804|AR580
35476|LA547
35405|LA540
35355|MG535
A35704|ABI570
A26761|ASA676
A25931|AOH593
A25581|ASA558
34436|LA443
34356|LA435
34205|AR420
33984|LA398
33745|LA374
33714|AR371
33534|AR353
33494|MA349
33286|BI328
33155|BI315
33134|BI313
32916|MA291
A19587|AZS029
A14614|AAT461
A11497|AZM020
32705|BI270
32084|AR208
31445|AR144
31284|BI128
31274|BI127
31175|BI117
A05541|ARM324
A04407|AMA275
65184|TE518
64843|TL484
30611|AM022
30535|BI053
30115|AR011
29939|GN993
29937|GN993
29765|OH976
29542|VA954
29293|SA929
29001|SA900
63235|PM323
62885|CI288
62735|TE273
61976|TE197
61685|PA168
61634|TL163
61356|PM135
61345|TE134
28791|VA879
27672|VA767
27511|VA751
27212|VA721
60995|TL099
60936|CC093
60696|TL069
60446|PM044
60316|TE031
60254|PM025
26946|OH694
26891|SA689
26821|SA682
26632|SA663
26411|SA641
26305|CO630
26246|OH624
25936|OH593
25813|SA581
25783|SA578
25772|VA577
59031|RM903
58862|RM886
58312|VR831
58113|RM811
57775|RA777
57622|LS762
57501|RM750
57436|LS743
57212|RM721
57203|RM720
25024|CO502
24874|OH487
24211|SA421
23914|CO391
23891|SA389
23392|VA339
23384|OH338
56352|RM635
56243|RM624
55792|VR579
55721|VR572
55701|VR570
55411|VR541
23010|ZM312
22841|SA284
22263|SA226
22205|CO220
21962|SA196
21961|SA196
21913|SA191
21772|SA177
21392|SA139
C27596|CVA759
C21906|CSA190
55232|RM523
54043|RM404
53633|VR363
53601|RM360
53543|VR354
53516|RA351
53471|RM347
53284|LS328
52882|VR288
52833|VR283
52812|VR281
21141|SA114
20933|SA093
20911|SA091
20343|SA034
C20876|CSA087
C20693|CVA069
C18693|CAN869
C12263|CTA226
C12246|CTA224
C11813|CAN181
C11773|CAN177
C09793|COH992
C06003|CLA600
51611|RM161
51322|RM132
51302|RM130
51085|RA108
50354|RA035
50292|VR029
19328|FN932
18222|GN822
17577|FN757
17554|AT755
17389|FN738
17319|FN731
16810|ZM377
C04613|CSA461
C03153|CRM315
C02433|CVR541
C01813|CAN181
C01703|CTA170
C01609|CVA948
C00239|CSA714
B59505|BRM950
50151|VR015
49508|FS950
49391|RS939
48845|RO884
48247|FS824
47788|FS778
16424|AT642
15978|FN597
15955|TA595
15948|FN594
15947|FN594
15888|FN588
15738|FN573
15427|FN542
15218|FN521
15098|FN509
B56715|BVR671
B51035|BRA103
47338|FS733
47027|FS702
47007|FS700
46868|FS686
46587|FS658
46337|FS633
46088|FS608
46047|FS604
45938|FS593
14678|FN467
14348|FN434
13779|FN377
13467|FN346
B39842|BAR984
B39182|BBI918
B33175|BAR317
B29665|BVA966
B29162|BVR659
B27245|BSA724
45639|FS563
45133|RS513
45111|RS511
44822|RS482
44551|RV455
44261|RS426
43941|RS394
43812|RS381
43791|RS379
43752|RS375
43378|ZV686
43353|RS335
43281|RS328
L28002|MSA800
L27842|XVA784
L27233|MVA723
L27181|MSA718
P06051|MVA605
P05893|MSA589
P05791|MAM790
M39776|MAR977
M39084|MLA736
M38467|MZL271
M38385|MBI838
M38127|MZB352
L57782|MRA778
L57702|XRA770
L57061|XVR706
L56983|XVR698
L56761|MVR676
L56383|MRM638
L26473|MSA647
L26201|MSA620
L26091|MSA609
L26023|MSA602
L25921|MOH592
L25398|MZR021
L25373|MSA537
P05290|MEV195
P05213|MRM135
P04988|MMA628
P04698|MAR497
P04671|MRA351
M37595|MAR759
M37196|MBI719
M37006|MLA700
M36294|MMA629
M35976|MBI597
L56333|MRM633
L56261|MRM626
L56111|MRM611
L55752|MVR575
L55123|MAS401
L25158|MZR019
L25061|LCO506
L24931|MZS493
L24803|MSA480
L24760|LAM097
L24361|MSA436
L24343|MSA434
L24322|MSA432
L24171|MSA417
L24103|MSA410
L23811|MVA381
P04490|MEV061
P04437|MCC261
P04373|MMG721
P04358|MTL001
P04348|MMA332
P04003|MLA402
P03952|XLA098
M34856|MBI485
M34774|MBI477
M34535|MMG453
M34145|MBI414
M34016|XAI401
M33724|MAR372
M33654|MAR365
M33614|MMA361
M33456|MMA345
L54411|MAM797
L54063|MRM406
L53263|MLS326
L53153|MRM315
L52838|MZM782
L23023|XCO302
L22643|MSA264
L21911|MSA191
L21832|LSA183
P03592|MSA359
P03193|MRM319
P03022|MAR144
M32836|MMA283
M32655|MLA265
M32605|XLA260
M32547|MZL214
M32546|MLA254
M32066|MBI206
M31579|MZB159
M31366|MLA136
L52447|MZM922
L52318|MZM721
L51899|XZM785
L50718|MZT176
L50643|MRM064
L21513|MSA151
L21369|XZM584
L21303|MSA130
L21203|MVA120
L21192|MSA119
L21131|MSA113
L21062|MSA106
L21041|XOH104
L20771|MSA077
L20680|LAM740
L20451|MSA045
P02313|MVA879
P02183|MAN218
P01838|MCO757
P01753|MTA021
P01747|MVA922
M30916|MMA091
M30726|MBI072
M30276|MAR027
M29785|MVA978
M29264|MSA926
M29196|MSA919
M29184|MSA918
L50467|MZM448
L50281|MRM028
L50051|MVR005
L49630|XAS644
L49372|XRS937
L48772|MRS877
L20123|MSA012
L20023|MSA002
L20003|MZU526
L18700|LAM560
L18692|MAN869
L18551|LTA855
L17750|LZU209
P01531|MSA153
P01429|MVA317
P01093|MCO728
P01072|MCO599
P00947|MSA797
M27364|MSA736
M27214|MVA721
M26844|MSA684
L48229|MAS581
L48157|XAS218
L47603|LFS760
L46051|LFS605
L45701|MFS570
L45619|XZU230
L16623|LFN662
L16409|MEV068
L14272|MFN427
L14010|MZO015
L13896|MAS127
L13708|MZV012
L13461|LFN346
P00862|MSA086
P00783|MAN308
P00629|MRS134
P00627|MRS134
P00603|MAN174
P00491|MAN049
P00333|MAN035
P00252|XAN025
P00223|MAN029
U09691|UGD148
U09552|UDM042
U09531|UDM558
U09475|UGE947
U03312|UDI331
U09187|UGE962
U09186|UGA918
U09156|UST915
U09071|UGE907
U09031|UGA903
U09029|UHP925
U08942|UGA894
U08910|UZB470
U08847|UHH835
U03291|UDI329
U08582|UGA858
U08571|UHP857
U08263|UGA826
U08237|UHJ080
U08017|UTS152
U08011|UGE801
U07752|UGA775
U07722|XBI151
U07677|UHA349
U07577|UHM247
U07497|UHF628
U07447|UHP602
U07382|UGE738
U03458|UDM023
U07114|UHH711
U07112|UHH711
U07091|UGA709
U07068|UHH737
U07020|UEV196
U03425|UGD342
U06819|UHF302
U06783|UGA678
U06725|UGA672
U06689|UHP200
U06658|UHK867
U06630|UAM478
U06521|UGA652
U06518|UHP925
U03348|UDF458
U03347|UDF458
U10440|UZM403
U10258|UZM029
U04281|UGA428
U04251|UHF599
U04205|UGA420
U04111|UHF008
U03887|UDF457
U03845|UGA384
U03843|UGA384
U03751|UGA375
U03741|UGA374
U06483|UGE648
U06408|UHK417
U06297|UHH151
U06258|UHG019
U06139|UHF256
U06118|UHF042
U06034|UGA603
U05897|UHF186
U05867|UTS192
U05826|UHH582
U05793|UGB790
U05755|UDA575
U02641|UGA264
U02618|UDD077
U05578|UHK432
U05431|UDL543
U05422|UGE166
U05414|UST541
U02585|UDA258
U02571|UGA257
U05126|UGD054
U05011|UGD019
U04825|UZL265
U04804|UGA480
U04803|UGA480
U04775|UGA477
U04506|UNF129
U04496|UGA449
U04482|UTS448
U02482|UHH706
U02434|UDM541
U02392|UDM015
U02359|UDO351
U02345|UDF234
U02315|UDL879
U02253|UGA225
U02246|UDL607
U02236|UHJ047
U02072|UGA207
U02067|UDE183
U01979|UDM551
U01841|UDA117
U01835|UDA087
U01741|UGA174
U01635|UGA163
U01592|UZM140
U01573|UHK157
U01510|UZB076
U01466|UGA146
U01301|UGA130
U01209|UDI752
U01171|UDK117
U01150|UAM458
U01024|UGD102
U01014|UGE101
U00958|UDO592
P43777|MAS114
U00766|UHP134
U00645|UGD064
U00555|UGA055
U00451|UGA045
U00368|UHH110
P45154|XRS515
P45137|XZL600
U00357|UHP394
U00327|UGA548
U00309|UGA818
U00292|UGA029
U00284|UDD028
U00262|UGA026
U00248|UGE153
U00217|UGE972
U00192|UGA019
U00171|UDM017
U00169|UHP394
U00145|UDM014
U00144|UDM014
U00130|UEV076
U00053|UHN005
U00027|UGD318
U00023|UGA002
P65154|MOH725
P64849|MTL484
P64113|MMA345
P64082|MMA301
P63950|MZB471
P63433|XZB103
U02907|UDM689
U02833|UGE819
P49814|MRS981
P49741|MFN494
P48976|MAS384
P48678|XZU239
P48584|MRS858
P48396|MRS839
P48217|MLA674
P48146|MRS814
P48090|XAS722
P47759|MAS357
P47599|XAS638
P46471|MFS647
P46299|MZV707
P45484|MAS125
P63048|MZO006
P62839|MZB380
P62657|MCC265
P62060|MZB219
P61589|MAS066
P60859|MZE244
P60401|MZL330
P59611|MRA961
P59104|MAS104
P58797|XRM879
P58438|MRM843
P57697|XRM769
P57429|MRM742
P57159|XRM715
P57084|XZV564
P55048|MZS070
P54746|XAS274
P54714|XCC303
P54555|MRM455
P53976|MAS589
P53880|MAM206
P52699|MZU040
P52657|MVR265
P52137|MZM791
P51639|MRM163
P51245|MZE603
P51219|MOH776
P51134|XAS242
P50186|MZB400
P40059|MRS005
P39759|MZR037
P39099|XFN511
P38960|MAM818
P38597|XZB690
P38493|MMA849
P38449|XZU039
P38448|XZU039
P38396|XAR839
P35734|XLA573
P34557|MZS044
P34427|MRA349
P33689|MTA084
P33138|XVR698
P32729|MZM890
P32448|MBI897
P32171|MBI217
P29912|XAN974
P29911|XAN974
P29853|MBI293
P29491|MAN033
P29197|XZV771
P28749|MAS057
P28402|MRM724
P28248|MSA824
P27917|XAS630
P27759|MAS058
C35949|CRM465
P26889|MPM442
P26715|XSA671
P24380|MAM229
P24129|MSA412
C39776|CAR977
P23084|MSA308
P22314|MZB345
P21908|XAN119
P20005|MZU526
P19999|MSA777
P19062|MZE192
P19027|MZV121
P43267|MLA906
P43125|MAS479
P42877|MRS287
P42505|MRS250
U38721|UBI872
U38708|XZM043
U38500|UAM133
U38449|XZU039
U38356|UBI835
U38311|UAI831
U38156|UBI815
U38092|XMA809
U38061|UMA806
U38012|XBI801
U37999|UGB875
U37992|UBI799
U29913|UAN974
U37539|XZU311
U37483|XBI748
47510|AM028
47049|FS704
46997|FS699
46877|FS687
46719|FS671
46627|FS662
46588|FS658
46537|FS653
46509|FS650
46358|FS635
46220|AM019
14567|FN456
14497|FN449
13718|FN371
13707|FN370
13597|FN359
13488|FN348
13437|FN343
13427|FN342
13327|FN332
13065|AN306
B33522|BAR352
B33172|BAR317
B27282|BCO728
45203|RV520
44501|RV450
43913|RS391
43833|RS383
43551|RS355
43343|RS334
43333|RS333
L27950|MRM434
L27521|MVA752
L27201|MVA720
L27103|MSA710
L26733|MSA673
P05708|XBI162
M39804|MLA980
M39326|MLA932
M39188|MZE192
M38874|MMG887
M38434|MLA843
M38249|XAS372
M38065|MMA806
M38016|XBI801
M37746|MBI774
L57842|MRM784
L57742|XRA774
L57711|MRA771
L57522|XLS752
L57241|MRM724
L57171|MRM717
L57113|MVR711
L56901|MVR690
L56802|XVR680
L56391|MRM639
L26562|MSA656
L26541|MSA654
L26152|MSA615
L26092|MSA609
L25853|MSA585
L25821|MSA582
L25751|MSA575
L25503|XCO550
L25423|LVA542
P05303|MSA530
P05157|MFN492
P05088|XLA912
P04981|XAR498
P04968|MRA080
P04849|MAI517
P04687|MAR658
M37475|MLA747
M37314|MBI731
M36716|MLA671
L56208|MAS007
L55543|MVR554
L54902|MRM490
L54808|MZU053
L54481|MAS237
L25082|MCO508
L23961|MSA396
P04499|MBI709
P04403|MMG869
P04278|MMA176
P04163|MMA181
P04097|MAR633
M35645|MLA564
M35454|MAR545
M35439|MZM535
M34986|XAR498
M34336|MAR433
M33524|MAR352
L54311|MRM431
L53530|LAM734
L53458|MZU047
L52751|MVR275
L22601|MSA260
L22473|XZB307
L22357|MAS023
L22212|MCO221
P03758|XFN406
P02954|MRM822
P02911|XRS291
P02871|MMA287
P02633|MSA263
P02518|MVR257
M33046|MMA304
M32965|MMA296
M32906|MMA290
M32886|MMA288
M31165|MBI116
M31124|MMA112
L52551|MVR255
L52167|MZB163
L51623|MRM162
L51111|XRA111
L51103|MRM110
L50913|MRA091
L50793|MRA079
L50759|MZA205
L21563|MSA156
L21521|MSA152
L21263|MSA126
L20831|MSA083
L20712|MVA071
L20591|MVA059
P02461|MRS246
P02087|MVA048
P01888|MVA752
P01672|MSA167
M30986|XLA098
M30256|MBI025
M29485|MVA948
M28976|MVA897
M28834|MCO883
M28766|MVA876
M28526|MVA852
L49859|MZM890
L49722|LAM415
L49443|MRS944
L49314|MAS783
L49251|MZM536
L49028|XZV188
L48723|MRC872
L20352|MSA035
L20293|MSA029
L19853|MAT985
L18682|XTA868
L18400|XZB732
L18031|XAN803
L17701|MAN770
P01660|MZB076
P01372|MSA137
P01243|MSA124
M28426|MSA842
M28158|XAM508
M27634|XVA763
M27538|MZL260
M27445|MSA744
M27335|XOH733
M27166|MSA716
L48227|MAS581
L47918|MZV132
L47658|XAS797
L46679|XZE763
L46373|LFS637
L46142|MZO042
L17063|XAN706
L16753|LFN675
L16261|MAN626
L16131|MAN613
L15958|XZA014
L13610|MZV048
L13588|MZU004
P00923|MAT265
P00858|MRM311
P00828|MSA398
P00577|MSA416
P00561|MSA056
P00287|MRM626
M26534|MSA653
M26275|MOH627
M26265|MSA626
M26216|MSA621
M25996|MCO599
M25896|MSA589
M25256|MSA525
L45598|MZL570
L45248|XZB111
L44191|MRC419
L44123|MRC412
L44003|MRS400
L43821|MRS382
L13199|MZL036
L12841|MTA284
L12162|MZV064
L11991|MAN199
L11832|MAT183
L11792|MAN179
L11712|MAN171
P00128|MRM635
M63728|MZV133
M24355|MSA435
M24326|MSA432
M23735|MSA373
M23558|MZB509
M23495|MOH349
M22535|MSA253
L42811|MRS281
L42730|XAM741
L42612|MRS261
L42049|MZV672
L41997|MZV670
L41820|XAS689
L41562|MZB900
L11251|MAT125
L10660|MEV063
L10367|XZM046
M61965|MTE196
M61407|MZL022
M61036|MTL103
M60989|XZE106
M60966|MTL096
M60478|MZL190
M60346|MTE034
M59706|MAM849
M59635|MRM963
M22066|MSA206
M22047|MZE517
M21765|MSA176
M21654|MSA165
M21636|MSA163
M21194|MSA119
M21146|MSA114
M20834|MSA083
M20794|MSA079
L40850|XAS683
L40757|MZR011
L40422|MRS042
L40362|MRS036
L40323|MRS032
L40193|MRS019
L07416|MAS248
L05350|MEV033
L05283|MZM175
L02902|MZM091
L02840|MAM231
L01592|MZM140
C65023|CTA736
C61219|CZM786
M59516|MRM951
M59245|MRM924
M58535|MRM853
M58334|MRM833
M58264|MRM826
M57595|XLS759
M57536|XRM753
M20368|MZL309
M20266|MSA026
M20036|MSA003
M19316|MFN931
M17386|MFN738
M16866|MFN686
L39361|MBI936
L39262|MBI926
L39067|MZU253
L38831|MBI883
C56473|CRM647
C55639|CZS017
C55426|CVR542
C50796|CRA079
C49433|CRS943
C48736|CRC873
C46459|CZM692
C44146|CRC414
C43586|CRS358
C42683|CRS268
C40786|CRS078
M57065|XVR706
M56845|MVR684
M56706|MVR670
M56356|MRM635
M56239|MZB340
M56054|MRM605
M55734|MVR573
M55475|MVR547
M15806|MFN580
M15777|MZV025
M15219|XZO007
L38427|XZU039
L38279|XZA062
L38111|XBI811
L38030|MAM813
L37291|MBI729
L37233|MMG723
L37163|XBI716
P14752|MFN475
M54779|MZO048
M54078|MFN705
M54015|MRM401
M53166|XRM316
M52594|MVR259
M52535|MVR253
M14398|MZB061
M13994|MFN399
M13325|MFN332
M13086|MAN308
M12665|MAT266
M12265|MTA226
M12037|MCO217
L36481|MBI648
L35869|MZU022
P13305|MEV079
P13028|MLS330
P12749|XZU061
P12380|PAM713
P11699|MLA843
P11696|MMA288
M50344|XVR034
M50126|MVR012
M11775|MAN177
M11736|MAN173
M11197|MZM194
M05787|MSA905
LMQ005_LAA2|LMQ005
L33741|LLA374
L33732|MLA373
L33502|MAR350
L33300|LAM494
L33230|MRM438
L33201|MAR320
P09988|MLS174
P09734|MRM973
P09451|MCO945
P09155|MAS523
P09072|MRM907
P08900|MEV069
P08761|MVA876
M48546|XFS854
M47256|MFS725
M45945|MRS594
L64841|MTL484
L64583|MAS041
L62941|LCC294
L62221|MTL222
L62021|MCC202
L33082|XBI308
L32983|MMA298
P08212|MSA821
P07223|MMG722
P07152|MBI715
P07053|MSA705
M44875|MRS487
M44508|XZU237
M44328|MZV122
M43075|MRS307
L60993|MTL099
L60603|LCC060
L60538|XZM515
L60252|XPM025
L60222|MPM022
L59832|MRM983
L59683|MRM968
L59542|MRM954
L31261|XLA126
L31211|MMA121
L31082|XAR108
L29744|MZT192
L29550|MAM768
P07003|MSA700
P06923|MSA692
P06903|MRM923
P06902|MRM923
P06408|MAR417
P06383|MVA638
P06137|MMA256
M41576|MRS157
M40774|MRS077
M40624|MRS062
M40114|MAM845
L59298|MAS483
L59229|MAS532
L58683|MRM868
L29213|XVA921
L29148|XZE286
L28801|MAM669
L28692|MSA869
L28617|MZF003
L28502|MSA850
L28263|MSA826
U64796|UPM479
U64714|UPM471
U64633|UTE463
U64551|UHK363
U64546|UHK362
U64369|XZU072
U64243|UHH083
U64029|UPA402
U63948|XZV141
U63929|XZB142
U63895|XZB043
U63875|UGA180
U57263|UGA173
U63654|XCC365
U63630|UAM643
U63564|UCC356
U63558|UZS044
U63459|UGC904
U63373|UZB585
U63339|UZM809
U51685|URM168
U63250|UZB466
U63069|UZL087
U62824|UPA282
U62732|UTE273
U62714|XTE271
U57109|XVR710
U65417|UZU098
U65412|UPM541
U65405|UPM540
U65381|UPM538
U65223|XZU231
U65064|UDF181
U64918|UGD380
U64875|UHP964
U57056|UVR705
U57038|XVR703
U57036|XVR703
U62452|UPM245
U62233|UPM223
U62096|UHM134
U62063|UPM206
U61832|UGC595
U61777|UDL066
U61625|UNC040
U61531|UPA153
U61301|UPM130
U52240|UZV287
U61209|UZM786
U61048|UCC104
U60881|UCC088
U60845|UCC084
U60609|UZV376
U60582|UCC058
U60521|XPM052
U60455|UCC045
U60249|XZL560
U59950|UAM485
U59925|UHK093
U52053|UGD075
U59724|URM972
U59705|UAM849
U59633|URM963
U59571|UDF959
U59464|URM946
U50345|XVR034
U59164|MMQ016
U59160|UAM605
U59117|UNF017
U59066|URM906
U58932|URM893
U58861|URM886
U51916|UGE967
U58551|URM855
U58386|URM838
U58235|URM823
U58143|UZI038
U57974|XRM797
U51851|UHF336
U51814|UHH171
U50313|XRA031
U57863|URM786
U57715|URA771
U57703|XRA770
U57654|ULS765
U57606|URM760
U57542|ULS754
U53193|URM319
U53142|URM314
U53104|URM310
U52996|XLS299
U52981|UVR298
U52956|URM295
U52799|UGE795
U52795|UVR279
U52656|UVR265
U52642|UVR264
U52555|UVR255
U52511|UVR251
U52396|UVR239
U52363|UVR236
U50809|UDL501
U50742|URA074
U56930|UAM236
U56846|UVR684
U56844|UVR684
U56827|UZM156
U56744|UVR674
U56623|UHN250
U56564|XRM656
U56391|UGE639
U56342|URM634
U56205|XLS620
U56049|UDO691
U56004|UDO337
U55931|URM593
U55894|UHF581
U55826|UVR582
U55824|UVR582
U50710|UAM209
U50671|URM067
U55657|UZM494
U55464|UVR546
U55405|XVR540
U54856|UDL604
U54844|UZU152
U54785|URM478
U54392|UAM795
U54331|URM433
U54275|URM427
U50432|UVR043
U54101|UHD126
U54082|UHJ266
U54040|UAM001
U53867|UGD402
U53744|UVR374
U53691|UZE522
U53638|UVR363
U50374|XLS037
U50358|URA035
U50168|XZS600
U50146|UVR014
U50029|UGD142
U50026|UGA798
U49937|UZE510
U49898|UZM904
U49783|UFS978
U49667|NI
U49655|URO965
U49636|UBI741
U49603|UHG070
U49508|UZL344
U40162|URS016
U49197|XAN075
U48981|XZM806
U48897|XZU239
U40090|UAM824
U48542|XFS854
U48482|UFS848
U48278|XZT159
U48188|XAS031
U40052|URS005
U39969|UDO420
U39136|XBI913
U48045|UFS804
U48029|UFS802
U47803|UFS780
U47664|UFS766
U47563|UFS756
U39896|UMA989
U39894|UMA989
U39885|XMA988
U39882|XMA988
U47476|UFS747
U47348|XZB739
U47175|UFS717
U47157|XAS792
U47123|UFS712
U46952|UFS695
U46820|UZO124
U46651|UFS665
U46543|UFS654
U46524|UFS652
U46193|XRS619
U46164|UHO381
U45945|URS594
U45786|UFS578
U45768|UZL246
U51591|UZT095
U51490|NI
U51466|UZO495
U51463|UZO495
U51344|URM134
U51169|UZB099
U51163|URA116
U51141|URA114
U51127|URA112
U51073|URA107
U50991|XRA099
U50923|URA092
U41957|UPP003
U41942|UVR564
U41899|XZL575
U41784|UZE208
U41649|UZL257
U41374|URS137
U41332|URS133
U41290|UZV414
U41264|URO126
U41079|UZM839
U40964|XRS096
U40954|URS095
U40846|URS084
U40671|UZS146
U40656|URS065
U40645|URS064
U40580|UAS660
U40560|UAS660
U40495|URS049
U39225|ULA922
U39212|UBI921
U39120|UAM820
U45421|URV542
U45255|URC525
U45154|XRS515
U44983|URO498
U44939|UZL189
U44823|URS482
U44757|UZS216
U44652|UHP374
U44569|XAS201
U44559|URV455
U44300|UAM715
U44294|URS429
U44126|NI
U44065|URO406
U39056|UAI905
U43816|URS381
U43803|URS380
U43636|XZM668
U43482|URO348
U43386|UHA182
U43362|URS336
U43344|URS334
U43277|UHP906
U43230|UAS650
U43196|URS319
U43185|URS318
U43155|UDL381
U43140|UZM928
U43076|UGD307
U43009|UPP005
U42944|URS294
U42930|UZE284
U42832|URS283
U42614|URS261
U42481|URS248
U42442|UZL230
U42424|UZL293
U42382|UHN138
U42340|UZV302
U42272|UGE809
U42230|NI
U42221|UDD240
U42219|XZB632
U38824|XBI882
U38764|UZE270
U38730|UAM817
U38692|UMG869
U38688|XZB638
U38682|ULA868
U38634|ULA863
U38444|UZB446
U38443|UZB446
U38440|UZM978
U30014|UDD893
U38152|UBI815
U38094|XMA809
U37974|ULA797
U37842|UMG784
U37813|XLA781
U37810|UZA056
U37782|UAI778
U37665|UAR766
U37653|UBI765
U37652|UBI765
U29954|UOH995
U29927|XZS592
U37517|UHL282
U37326|UBI732
U37152|UBI715
U30118|UZV261
U36968|ULA141
U36862|ULA686
U36860|UAM409
U36742|ULA674
U36741|ULA674
U36721|ULA672
U30091|XLA009
U36521|UMA652
U36512|UMA651
U36509|UND007
U36339|UAR633
U36127|UAR612
U35671|UAR567
U35653|XMA565
U35527|UZM469
U35475|ULA547
U35400|UAM495
U35242|UHJ315
U35084|UZS159
U30295|XLA029
U30287|UBI948
U39792|UMA979
U39713|UAR971
U39585|UAR958
U39413|UBI941
U39399|XZM604
U31593|UBI159
U31499|XLA912
U31451|UMA145
U31434|UMG143
U31381|XAR138
U31376|UBI137
U31305|UMG130
U31296|UBI129
U31249|UGB956
U31179|UDM296
U31106|XBI110
U29211|XVA921
U30712|UBI071
